smiles,selfies
C=NC1CC2CCCC2N1C1=N[CH]CC=NCCC=CC(N)C=CCC=NCNC=C1,[N][C@H1][C][Branch1][O][Branch2][C][=N][C][Branch2][Ring1][C][=C][C][=C][C][Branch1][C][N][C][=C][C][Branch2][Ring1][S][C][=N][C][Branch2][Ring2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Ring1][Branch1][C][C][Ring1][Branch2][N][=C][Ring2][Ring2][P][Ring2][Ring1][Branch2]
Oc1ccccc1C=NC=C[C@H](CC=NC1C2=CNC=CC=C3C=CC(=C3NCCF)N=C21)N1CC2CCC(C1)N2,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C@@H1][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][NH1][C][=C][C][=C][C][=C][C][=C][Ring1][Branch1][N][C][C][Branch1][C][F][C][Ring1][S][=N][Ring1][Branch2]
CC(CCCC(CCC=O)C(O)=CC1=CC=CN=CC1)NN=CC1=NPOc2cccc(Cl)c21,[C][C][=N][C][=C][C][=C][Ring1][P][C][=C][Branch1][C][O][C][Branch1][N][C][C][C][=O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][C][C][Ring1][Branch1][N][Ring1][#Branch1][N][=C][C][=N][P][=Branch1][C][Branch2][=C][C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][O][Ring1][#Branch1]
CCCN(CC[C@H](NC1=C(F)C2(C)C(=CC=CC2F)C=C1)N1CC2CCC(C1)N2)CN1CCCCC(N)C1,[C][C][C][N][Branch2][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][Ring1][=Branch1][N][=C][C][C@@H1][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][C][=C][C][=C][C][=C][C][Branch1][C][F][C][Ring1][#Branch1][C][=C][Ring1][Ring1][F][=C][Ring2][Ring1][C][C][Ring2][Ring2][Ring1][#Branch1]
N=C1C[CH]C=C2C(CNCF)=C(F)C2C1,[C][C@H1][C][=C][C][Branch2][Ring1][Branch1][C][N][C][F][C][=C][C@H1][Branch1][C][P][C][=C][C][=N][Ring1][=Branch1][=N][C][Ring1][O][=C][Branch1][C][F][C][Ring1][=Branch2][C][C][Ring2][Ring2][Ring1][=N]
CN=CC=C(O)C=CC(O)N=CC(CCCCC(N)C=NC)(NCCC=CC=CC=NC1=CCC=Cc2ccccc21)N1CC2CCC(C1)N2,[C][N][=C][C][=C][Branch1][C][O][C][=C][C][Branch1][C][O][N][=C][C][Branch1][#C][C][C][C][C][C][Branch1][C][N][Ring1][=Branch1][=Branch2][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][C][=C][C][=C][C][=N][C][=C][C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O]
CC=CC=CC=CC(O)c1ccncc1NN=CC=C(O)N=C(F)CC=CCCCC=NC=CC(=CC=NCC=CC)N1CCC2CC(C1)N2,[C][C][=C][C][=C][C][=C][C][Branch1][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][Ring1][C][N][=C][C][=C][Branch1][C][O][N][=C][Branch1][C][F][C][Branch2][Ring1][C][C][=C][C][Branch2][Branch1][Branch1][C][C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][Branch1][C][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][Branch1]
FCCN1CCC2C3=NC4=C(F)C(=CC5CC5)C=NC(=NC3OCC21)N1CC2CCC(N2)C41,[C][C][C@H1][Ring1][Branch1][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][Branch1][C][F][C][Ring1][Branch2][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][N][F][=C][C]
C=C1NC2(C)CCCCN1CC2CCCCC1N=C[C@@H]2C=C(C=CN=CC3=C2C=CC=COC3CCC)C1F,[C][C][C][C][O][C][=C][C][=C][C][=C][Ring1][Branch2][C][=N][C][=C][C][=C][C@H1][Ring1][=Branch2][C][=N][C][Branch1][#C][C][C][C][C][C][C][N][C][Branch1][#C][C][C][C][C][Branch1][C][C][Ring1][Branch2][=N][C][Ring1][=Branch2][=C][Ring1][Ring2][=C][Ring2][Ring1][#Branch1][F][C][=C][Ring2][Ring1][C][=N][=C][Ring2][Ring1][Branch1]
O=CC=CC1=CN=CC2N=C3[CH]OC(C=CC4C5CCC(CN34)N5)C(F)=C12,[O][C@@H1][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][=N][C][=C][C][=C][C][=O][Branch1][C][O][=C][C][=C][C][=C][Ring1][C][Ring1][=Branch1][=C][Branch1][C][F][C][Ring2][Ring2][Ring1][C][=C][Ring2][Ring1][O-1]
COC1CCN[C@H]1C=O,[C][O][C][C][C][N][C@H1][Ring1][Branch1][C][=O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Ring1][Branch2][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][C][N][Ring1][#Branch1][=C][Ring1][O][Ring1][=C][C][Ring2][Ring1][N][=C][Ring2][Ring2][Ring1][S]
OC1CCCNO1,[O][C][Branch1][C][O][C][C][C][N][Ring1][S][Ring1][Branch2][=N][C][Branch2][Ring2][Ring1][C][=N][C][=C][C][Branch1][#C][O][C][C][C][C][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][Ring2][N][Ring1][O][C][=N][C][Branch1][#C][C][C][C][C][C][C][Ring1][Branch1][C][C][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][F]
NN1CC2C3CC(F)C(N=C(C=CN=CCCC=CC4(C=CC=CC=CC#CF)C=CC=CCC4)N4CC5CC[C@@H](C4)N5)OC2CC1C3,[C][C][C][=C][C][=C][C][Branch2][Ring1][S][C][=C][C][Branch2][Branch1][C][C][C][=N][C][=C][C][Branch1][#C][N][C][C@@H1][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][C][Ring1][=Branch1][C][N][Ring1][=Branch1][=N][C][Branch1][Ring2][C][Ring1][#Branch1][F][C][Ring2][Ring1][#Branch2][C][=C][C][=C][C][=C][C][=C][Ring1][C][F]
COCC=CC1=C2CCC34CCNCC(=NC5=CC6CC1(C)N(N)C56N2)C3N4NCCC1CC=CC=C2C=CC(C)C1=C2,[C][O][C][C@H1][=C][C][=C][Branch1][#C][N][C][C][C][C][Branch1][C][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Branch1][#C][C][C][C][C][N][C][C][Branch1][S][C][Ring1][#Branch1][N][Ring1][Branch2][=N][C][Branch2][Ring1][C][=C][C][Branch2][Ring1][C][C][C][=C][C][=C][C][=C][C][Branch1][C][=C][C][Ring1][O][=C][Ring1][#Branch1][=N][C][Ring2][Ring2][F][=C][Ring2][Ring2][C]
FCON1CCCC1OCC1N=C(N2CC3CCC(C2)N3)C=CC=CNC1F,[N][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][C][O][C][C][C][C][N][Ring1][Branch1][O][C][Branch1][C][F][C][Ring2][Ring1][O][F][=C][Ring2][Ring2][#Branch1][C][Ring2][Ring1][#Branch2]
N=C=NC1C=CN=CC=CC(C=CC=CF)C(C=CC=C2C=CC=CC2(O)CF)=C(F)C2CC3CN1CC2N3,[F][C][=C][C][=C][C][Branch2][Ring1][O][C][=C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][C][O][Ring1][=Branch1][=C][Branch1][C][F][C][Ring1][=C][Ring2][Ring1][=Branch1][F][C][=C][Ring2][Ring1][C]
CCNC1=C(NCC2CC3CC2SN3)C=CN=CC=CC=C[C@@H](F)[CH]1,[C][C][Branch2][=Branch1][C][=N][C][C@@H1][C@H1][Branch1][C][F][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][N][S][Ring1][=Branch1][=Ring1][=N][C][Branch1][C][F][C][=C][Ring1][O][C][=C][C][=C][C][Branch1][C][Cl][Ring1][Ring1][C][=C][C][Ring2][Ring1][=N]
O[C@H](C=NC(=NC(=NC=CF)OCC12CCCN1CCC2)N1CC2CCC(C1)N2)COCN=CC1=CC=C1,[C][=C][C][=C][Ring2][Ring1][=Branch1][C][=N][C][O][C][C@H1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F][=C][Ring2][=Branch1][C]
CNC1=CNC(=CC=NCCNC=NC(Cl)=CF)C=CC=CC2CC3CC(NC(C)CCCCC1)C(N2)N3N,[F][C][=C][Branch1][O][Cl][C][=C][C][=C][C][=C][C][Ring1][=Branch1][N][=C][Ring1][=Branch1][=N][C][C][Ring1][Branch1][N][=C][C][=C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=N][C][=C][Branch1][#C][C][C][C][C][C][C][Branch1][C][C][Ring1][#Branch1][N][Ring1][P][=N][C][Ring2][Branch2][Ring1][=Branch1][C]
CC1=CC(=CO)C(F)=N1,[O][C][=C][C][=C][Branch1][Ring2][C][Ring1][C][N][=C][Ring1][=Branch1][F][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][C][C][N][C][=C][C][=N][C][Ring1][=Branch1][=C][Ring2][Ring2][Ring1][=Branch1]
OC(C=CN=CCN1CC2CC1CCCN2)=CC=CC=CCCl,[C][C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=N][C][C][=N][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][C][Cl][=C][Ring1][Branch1][C][F][Ring2][Ring1][C][=C][Ring2][Ring1]
C=NC(CCCCOCC=CC=CC=CC=CC12N=CC3(CCNCC)CC4N(C)C(CC41N2CF)N3)OC,[C][C][N][C][C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring1][O][C][Ring1][=Branch1][N][=C][Ring1][Branch2][=N][Ring2][Ring1][N][=C][Ring2][Ring1][#Branch2][F][N][C][C][C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][O][P][Ring1]
CC1=NC(O)C=CC(C2=CC=CC=NC2)C=CC=C(C=NC=CC(=NCC=NC=CCC=CC(C)C=CCF)C2CC3CCC(N3)N2)C1,[C][N][=C][C][=C][C][=C][Ring1][O][C][Branch2][C][=N][C][=C][C][Branch1][C][O][N][=C][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Branch1][=Branch2][C][=N][C][=C][C][Branch2][Ring1][S][C][=C][C][Branch1][C][=C][C][=C][C][F][Ring1][=Branch1][=N]
CC(O)C=NCNC1CC[CH]CNCCC2C[C@H]1C=NC2C=CC=CC=C1C=CC=CC=CC1,[C][C][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C@H1][C][Branch1][#C][N][C][C][C][C][Branch2][Branch1][C][C@H1][Ring1][O][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][Branch2][Ring1][P][C][C][Ring2][Ring1][O][=C][Ring2][Ring1][=Branch1]
C=C1C=C2C=NC3=CC(N4CC5CCC(C4)N5)=NC(=C(F)C(C=CNCC)=C2)OC[C@@H]2CCCN2CC1C3,[C][C][N][C][=C][C][=C][C][Branch2][Branch1][=Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C@@H1][C][C][C][N][Ring1][Branch1][C][C][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N][F][C][Branch1][Ring2][C][Ring2][Ring1][=Branch2][#N][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring2][Ring1][P]
CNC1C=CC=C1COC1=NC2=NC(OC)CCC3OCC3=NC1=CC1CC3CN2CC1N3,[C][N][C][C][=C][C][=C][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][Ring1][O][C][C][C][C][O][C][C][Ring1][Ring2][=N][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1]
NN1CCC2[CH]C1CC2OC1CC2=CC(C=CO)=C(F)C3CC4NC1(C[C@@H]3N4N)N=C2,[O][C][=C][C][Branch2][Ring2][#Branch2][C][=C][C][=N][C][Branch1][#C][N][C][C][C][C@H1][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C@H1][C][Ring1][Branch1][C][C][N][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][F][F][C][=C][Ring2][Ring2][Ring2][=Branch1][C][Ring2][Ring2][Ring2][Ring1]
CC(C)=NC=C(N)CC1=CPOC=C1,[C][C][Branch1][C][C][=N][C][=C][Branch1][C][N][C][C][=C][P][O][C][=C][Ring1][=N][Ring1][=Branch1][N][C][=N][C][Branch1][#C][N][C][C][C][C@H1][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch2][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F]
CCC=C1C(C=NC2OC=NC=CCOCCCNC=NCN3CCC4CC(CC2N4CC=NC)C3)=CC=CC1C,[C][C][C][=C][C][Branch1][C][=C][C][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring2][Ring1][O][C][=N][C][=C][C][Branch1][N][O][C][C][C][N][Ring1][Branch1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][C][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Ring1]
ClC1=CCCC2=COCNC2C1,[C][C][N][C][O][C][=C][Branch1][=Branch2][C][C][C][=C][Ring1][O][Cl][=C][Ring1][=Branch1][N][=C][C][=N][Ring1][#Branch1][C][=C][S][C][Branch1][C][F][C][=C][Ring1][O][Ring1][C][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][#C][C][C][C][Ring2][Ring2][=Branch1][C][C][Ring2][Ring1][=Branch2]
CC(=O)F,[O][=C][Branch1][C][C][F][C][C][=C][C][=C][C][=N][Ring1][NH1][Ring1][=Branch2][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Branch1][C][C][Ring1][#Branch1][N][Ring1][=N][C][=N][Ring1][Branch2][Branch2][Ring2][C][=C][C][Ring2][Ring1][O][=C][Ring2][Ring1][C][F][S][C][Ring2][Ring2][Ring1]
C[C@@H](O)F,[O][C@H1][Branch1][C][C][F][C][=C][#C][=N][C][=C][C][Branch1][#C][N][C][Branch1][C][C][C][C][N][Ring1][Branch1][Branch1][C][C][C@H1][N][Ring1][Branch2][=N][C][Branch2][Ring2][Ring1][C][N][=C][C][=C][=C][Ring1][Branch1][C][O][C][=C][C][=N][C][Ring1][=Branch1][=N][Ring2][Ring1][O][=C][Ring2][Ring1][=N]
CN1CC=NCNc2cccc(n2)C2NN3CCC4C(CC=NC56C=CCCC5=C6C=CC=CC=CC2C(C)(CO)CCCC1)CCC43,[O][C][C][Branch2][Ring1][C][C][C][C][C][N][Branch1][C][C][C][C][=N][C][Branch1][=Branch2][N][C][=C][C][=C][C][=N][Ring1][=Branch1][=Branch1][C][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][S][C][C][=C][C][Ring1][#Branch1][Ring1][=Branch1][N][=C][Branch1][#C][C][C][C][C][C][C][Ring1][Branch1][C][C][N][Ring1][Branch1][=N][C][Ring2][Ring1][=C][Ring1]
OC1=NC(N2CC3CCC(C2)N3)N=COC[C@H]2C3CC(CCS1)C2CN3,[C][N][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][C][O][=S][C][Branch2][C][O][C][C][Ring2][Ring1][=Branch1][C][Ring2][Ring1][=N]
CCCCN(NCN[C@H](C=CC=CC(C)CC)C1C=c2ccccc2=C1C)OCCl,[C][C][C][Branch1][C][C][C][=C][C][=C][C@H1][Branch2][Ring1][C][=C][C][=C][C][=C][C][=C][C][Branch1][Ring2][Ring1][=Branch1][O][=C][Ring1][=Branch2][C][=N][C][N][N][Branch1][Branch1][C][C][C][C][O][=Branch2][Branch1][C][Cl][C][Ring2][Branch2][Ring1][C][N][=C][C][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][Branch2]
CN=CC=C1CCC=CCC2=NC(=CCN3CC4CCC(C3)N4)CNC3(C)CC3CCCC(=C2F)N1,[C][N][=C][C][=C][Branch1][O][C][C][C][=C][C][Branch2][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][C][C][C][C][C][C][Branch1][C][C][Ring1][Ring1][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2][F][=C][Ring2][Ring2][Ring2][Ring2][Branch1]
CCN1CCCC1COC1N=NC(N2CC3CCC(C2)N3)N=CC(N)CCCC#CC1NC,[C][=C][Ring1][=Branch1][C][Branch2][N][C][C][C][C][Branch1][C][N][Ring1][Branch1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][Ring2][Ring1][=Branch1][C][Ring2][Ring1][#C][N][C][Ring2][Ring2][Ring1][Branch2][=C][Ring2][Ring2][#Branch1][Ring2][Ring1]
N=CC1N=C(C=CN=CCC=CC=CO)N2CC3CCC(C2)N3c2c(O)cccc2S1,[O][C][=C][C][=C][C][Branch2][Branch1][=Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][S][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][O][Ring1][#Branch1][=C][Branch1][Ring2][C][=N][Ring2][Ring1][Branch1][=N][C][Ring2][Ring1][=Branch1]
COC[CH]C(O)C=NC(N=C1OCC2(CC3CN2CC3N)C1=N)N1CC2CCC(C1)N2,[C][O][C][C@H1][C][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][Ring1][Branch1][N][=C][Ring1][=Branch2][=N][Ring2][Ring1][Branch2][N][=C][C][Ring2][Ring1][#C][Ring2][Ring2][Branch1]
CC=C1C=CC=NC=C(n2cncc2C=CC=CCCl)O1,[C][C][=C][Branch1][C][O][C][=C][C][=N][C][=C][Ring1][#Branch1][N][C][=N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][Cl][Ring1][#Branch1][Ring1][Branch1][C][=N][C][Branch2][Ring1][C][C][=C][C][Branch2][Ring1][C][C][=N][C][C][C][N][=C][Branch1][C][Cl][=C][C][=C][C][=C][Ring1][S][Ring1][#Branch1][N][=C][Branch1][C][O][C][C][C][C][Ring1][Branch2][=C][C][Ring2][Ring1][#Branch1]
NC1=CC=CC=NC=NC(=C(F)c2cc(N3CC4CCC(C3)N4)c3cccnc3c2F)C(OC=NC=CF)=N1,[F][C][=C][N][=C][Ring2][Branch1][C][O][C][=N][C][Branch1][C][N][=C][C][=C][Ring1][Branch1][C][=N][C][=N][C][Ring1][N][=C][Branch1][C][F][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=C][C][=N][C][Ring1][=Branch1][=C][Ring2][Ring1][C][F]
FC=C1C=CC=C1C=NC=CC(=NC=NC=CCOCC=c1ccccc1=CCCF)N1CC2CCC(C1)N2,[F][C][=C][C][=C][C][=C][Ring1][Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][=N][C][=C][Ring1][Branch1][C][O][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2][=C][C][F][C][Ring2][Ring2][Branch1][Ring2][Ring2]
CCC=C1CC=CC=C(C=NC(Cl)C=CC=CC=N)C1,[C][C][C][=C][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch1][C][Cl][C][=C][C][=C][C][=N][Ring1][O][Ring1][#Branch1][=C][C][C@@][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][Branch1][#C][O][C][C][C][C][C][Branch1][C][C][Ring1]
COC=CC(=CC=NCC=CCC=CC=CC=CCO)NN(C)NC=CC(=NCNC=CCN1CC2CCC(C1)N2)N1CC2CCC(C1)N2,[C][O][C][=C][C][Branch2][Ring2][C][=N][N][Branch1][C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][C][=C][C][=C][C][=C][C][Branch1][C][O]
CC=NC1=NC2=CNOC(C=CCNCCCC1)C1=C(C=C(C)C1NCC)N=C2,[C][C][N][C][C][Branch1][C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][N][Ring1][C][N][=C][Branch1][C][C][O][=N][C][=C][Ring1][Branch2][C][=N][Ring2][Ring1][=Branch1][=C][C][Ring2][Ring1][#Branch2][=C][Ring2][Ring2][Ring1][Ring2]
CC1NCCCCOC2N=C(C=CN=CC34C=C(C=CN3)C2=C4)N2CC3CCC(N3)C2N1,[=N][C][=C][C][=C][C][Ring2][Ring1][Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][N][C][Branch1][C][C][Ring1][#Branch1][N][Ring1][=N][C][Ring2][Ring1][N][=C][Ring2][Ring1][O]
NC=CC=CC(CCCCCCCC=CC=CC=CC=CCC=NC=CCC1CCCC1)N1C=CC2(C=NC=C3C=C32)N[CH]CCCC(F)N=C1,[N][C][=C][C][=C][C][Branch2][Ring2][C][=N][C][=C][C][Branch1][#C][N][C@H1][C][C][C][C][Branch1][Ring2][F][Ring1][#Branch1][N][=C][Ring1][=N][C][=N][C][=C][C][=C][Ring1][S][Ring1][Ring1][=N][C][C][Branch2][Ring1][Branch1][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][Branch2][Ring2][Branch1][C][C][=N][C][=C][C][Branch1][#C][C@H1][C][C][C][C][Ring1][Branch1]
CC(CCc1ccccn1)=NC1=CC(N2CC3CCCC2N3)NC(=N)OCOCCC2CC2N=C(F)C1,[C][C][Branch1][#Branch2][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][#Branch1][N][C][Branch1][#C][O][C][O][C][C][C][C][Branch1][N][C][Ring1][Ring1][N][=C][Branch1][C][F][C][Ring2][Ring1][=Branch2][=N][Ring2][Ring1][P][=C][Ring2][Ring2][#Branch1]
CC1C2=CC=C3C=C(C2)NOCC=NCN2CC4CCC(C2)N4NC1(OCC[C]CC=C=N)C3F,[C][C][C][Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][O][=C][C][=N][C][Branch2][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][O][O][C][C][C@@][C][C][C][Ring1][C][=N][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F]
OC1=NC(N2CC3CCC(C2)N3)N=CCC(F)C=CN=CCC1,[C][Ring1][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][C][O][C][C][C][=N][C][Ring1][Branch2][=C][C][Ring2][Ring1][=N][F][=C][C][=N][C][Ring2][Ring1][#Branch2][=C][Ring2][Ring1][Ring2][Ring2]
N=C(CF)C(N=CC1CCNC=CC(O)C=N1)N1CCCCC1N,[C][N][C][=C][C][Branch1][C][O][C][=N][C][Branch2][Ring1][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][Ring1][O][N][Ring1][=Branch1][=N][C][Branch1][Ring2][C][F][Ring1][=N][C][Ring2][Ring1][=C]
CCOC1=NC(=N)C2=C(CC=NC=NC(N3CC4CCC(C3)N4)=N1)C(=CCC(O)=CF)C=C2C,[F][C][=C][Branch1][C][O][=C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][C][N][Ring1][C][=Branch1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][Ring2][O][C][C][=N][C][Ring2][Ring1][#Branch1][=N][Ring2][Ring2][Ring1][=C]
